Date,solar_forecast,wind_off_forecast,wind_on_forecast,total_load,solar_capacity,wind_off_capacity,wind_on_capacity,electricity_price,daylight_hours,co2_price,gas_price,wind_forecast,wind_capacity,solar_penetration,wind_penetration,solar_binary,Hour,Day,Month,Year
2024-07-28 13:00:00,156124.08,6995.84,33859.53,183947.68,99300,9200,63500,-39.91,15.49,67.17,32.267,40855.37,72700,84.87,22.21,1,13,28,7,2024
2024-07-28 14:00:00,155400.3,7547.0,34415.35,180325.51,99300,9200,63500,-48.69,15.49,67.17,32.267,41962.35,72700,86.18,23.27,1,14,28,7,2024
2024-07-28 15:00:00,145235.78,7919.86,35968.61,177989.54,99300,9200,63500,-33.53,15.49,67.17,32.267,43888.47,72700,81.6,24.66,1,15,28,7,2024
2024-07-28 16:00:00,125774.72,8124.14,40204.83,177430.74,99300,9200,63500,-13.77,15.49,67.17,32.267,48328.97,72700,70.89,27.24,1,16,28,7,2024
2024-07-28 17:00:00,96230.12,8325.59,43001.93,180339.77,99300,9200,63500,-1.99,15.49,67.17,32.267,51327.52,72700,53.36,28.46,1,17,28,7,2024
2024-07-28 18:00:00,58065.59,8624.38,39558.27,185522.5,99300,9200,63500,40.87,15.49,67.17,32.267,48182.65,72700,31.3,25.97,1,18,28,7,2024
2024-07-28 19:00:00,23769.92,8460.02,34528.47,184457.52,99300,9200,63500,92.48,15.49,67.17,32.267,42988.49,72700,12.89,23.31,1,19,28,7,2024
2024-07-28 20:00:00,5333.5,8120.84,30797.72,182739.27,99300,9200,63500,111.85,15.49,67.17,32.267,38918.56,72700,2.92,21.3,1,20,28,7,2024
2024-07-28 21:00:00,134.35,7657.26,29062.31,179415.37,99300,9200,63500,115.66,15.49,67.17,32.267,36719.57,72700,0.07,20.47,1,21,28,7,2024
2024-07-28 22:00:00,0.0,7262.02,28971.02,175074.42,99300,9200,63500,104.95,15.49,67.17,32.267,36233.04,72700,0.0,20.7,0,22,28,7,2024
2024-07-28 23:00:00,0.0,6865.26,28509.41,164757.72,99300,9200,63500,84.46,15.49,67.17,32.267,35374.67,72700,0.0,21.47,0,23,28,7,2024
2024-07-29 00:00:00,0.0,6321.9,25859.63,157693.43,99300,9200,63500,79.59,15.44,66.55,32.441,32181.53,72700,0.0,20.41,0,0,29,7,2024
2024-07-29 01:00:00,0.0,6310.19,23929.64,152935.42,99300,9200,63500,76.03,15.44,66.55,32.441,30239.83,72700,0.0,19.77,0,1,29,7,2024
2024-07-29 02:00:00,0.0,6156.93,22673.79,150249.78,99300,9200,63500,72.25,15.44,66.55,32.441,28830.72,72700,0.0,19.19,0,2,29,7,2024
2024-07-29 03:00:00,0.0,5831.41,21354.2,151627.65,99300,9200,63500,76.29,15.44,66.55,32.441,27185.61,72700,0.0,17.93,0,3,29,7,2024
2024-07-29 04:00:00,0.0,5459.93,19939.7,158505.83,99300,9200,63500,80.0,15.44,66.55,32.441,25399.63,72700,0.0,16.02,0,4,29,7,2024
2024-07-29 05:00:00,139.18,5211.21,18616.9,173152.51,99300,9200,63500,101.3,15.44,66.55,32.441,23828.11,72700,0.08,13.76,1,5,29,7,2024
2024-07-29 06:00:00,8327.51,5111.43,16955.82,200537.29,99300,9200,63500,135.0,15.44,66.55,32.441,22067.25,72700,4.15,11.0,1,6,29,7,2024
2024-07-29 07:00:00,35116.62,5055.65,14089.48,222485.38,99300,9200,63500,121.66,15.44,66.55,32.441,19145.13,72700,15.78,8.61,1,7,29,7,2024
2024-07-29 08:00:00,76975.33,4821.82,10889.45,235478.16,99300,9200,63500,98.46,15.44,66.55,32.441,15711.27,72700,32.69,6.67,1,8,29,7,2024
2024-07-29 09:00:00,120822.16,4277.45,8871.83,240818.06,99300,9200,63500,63.66,15.44,66.55,32.441,13149.28,72700,50.17,5.46,1,9,29,7,2024
2024-07-29 10:00:00,155860.14,3741.38,8818.23,243882.12,99300,9200,63500,10.58,15.44,66.55,32.441,12559.61,72700,63.91,5.15,1,10,29,7,2024
2024-07-29 11:00:00,178345.79,3382.14,9440.55,247561.6,99300,9200,63500,-0.16,15.44,66.55,32.441,12822.69,72700,72.04,5.18,1,11,29,7,2024
2024-07-29 12:00:00,191322.11,3197.89,9768.27,248003.64,99300,9200,63500,-0.19,15.44,66.55,32.441,12966.16,72700,77.14,5.23,1,12,29,7,2024
2024-07-29 13:00:00,194270.87,3023.41,9634.93,243920.89,99300,9200,63500,-1.7,15.44,66.55,32.441,12658.34,72700,79.65,5.19,1,13,29,7,2024
2024-07-29 14:00:00,187875.99,2774.59,9137.07,238500.71,99300,9200,63500,-0.98,15.44,66.55,32.441,11911.66,72700,78.77,4.99,1,14,29,7,2024
2024-07-29 15:00:00,171610.59,2553.97,8226.8,235116.67,99300,9200,63500,-0.07,15.44,66.55,32.441,10780.77,72700,72.99,4.59,1,15,29,7,2024
2024-07-29 16:00:00,145204.91,2324.26,7413.07,229842.27,99300,9200,63500,13.74,15.44,66.55,32.441,9737.33,72700,63.18,4.24,1,16,29,7,2024
2024-07-29 17:00:00,108382.91,2126.82,6599.36,229587.82,99300,9200,63500,64.48,15.44,66.55,32.441,8726.18,72700,47.21,3.8,1,17,29,7,2024
2024-07-29 18:00:00,63468.65,2009.39,5851.14,230731.74,99300,9200,63500,96.91,15.44,66.55,32.441,7860.53,72700,27.51,3.41,1,18,29,7,2024
2024-07-29 19:00:00,24657.19,1911.3,6119.68,227538.24,99300,9200,63500,123.24,15.44,66.55,32.441,8030.98,72700,10.84,3.53,1,19,29,7,2024
2024-07-29 20:00:00,5119.75,1816.69,8469.04,221292.54,99300,9200,63500,178.07,15.44,66.55,32.441,10285.73,72700,2.31,4.65,1,20,29,7,2024
2024-07-29 21:00:00,106.71,1733.15,11231.29,210955.38,99300,9200,63500,132.72,15.44,66.55,32.441,12964.44,72700,0.05,6.15,1,21,29,7,2024
2024-07-29 22:00:00,0.0,1667.77,14254.42,198525.17,99300,9200,63500,107.8,15.44,66.55,32.441,15922.19,72700,0.0,8.02,0,22,29,7,2024
2024-07-29 23:00:00,0.0,1579.06,15988.64,183913.28,99300,9200,63500,90.2,15.44,66.55,32.441,17567.7,72700,0.0,9.55,0,23,29,7,2024
2024-07-30 00:00:00,0.0,1806.28,19251.53,173977.61,99300,9200,63500,78.01,15.39,67.85,33.507,21057.81,72700,0.0,12.1,0,0,30,7,2024
2024-07-30 01:00:00,0.0,1870.88,19425.44,167966.14,99300,9200,63500,75.77,15.39,67.85,33.507,21296.32,72700,0.0,12.68,0,1,30,7,2024
2024-07-30 02:00:00,0.0,1870.1,19729.79,164984.84,99300,9200,63500,79.27,15.39,67.85,33.507,21599.89,72700,0.0,13.09,0,2,30,7,2024
2024-07-30 03:00:00,0.0,1772.51,18711.46,165942.76,99300,9200,63500,83.73,15.39,67.85,33.507,20483.97,72700,0.0,12.34,0,3,30,7,2024
2024-07-30 04:00:00,0.0,1628.12,17299.53,170620.55,99300,9200,63500,88.59,15.39,67.85,33.507,18927.65,72700,0.0,11.09,0,4,30,7,2024
2024-07-30 05:00:00,164.6,1420.53,16071.97,182740.04,99300,9200,63500,101.85,15.39,67.85,33.507,17492.5,72700,0.09,9.57,1,5,30,7,2024
2024-07-30 06:00:00,8004.4,1084.46,14777.17,207786.88,99300,9200,63500,115.64,15.39,67.85,33.507,15861.63,72700,3.85,7.63,1,6,30,7,2024
2024-07-30 07:00:00,34037.53,733.33,13006.28,227804.04,99300,9200,63500,113.48,15.39,67.85,33.507,13739.61,72700,14.94,6.03,1,7,30,7,2024
2024-07-30 08:00:00,75239.18,474.99,8785.08,239902.52,99300,9200,63500,99.65,15.39,67.85,33.507,9260.07,72700,31.36,3.86,1,8,30,7,2024
2024-07-30 09:00:00,118143.05,324.81,4149.7,244231.54,99300,9200,63500,67.78,15.39,67.85,33.507,4474.51,72700,48.37,1.83,1,9,30,7,2024
2024-07-30 10:00:00,152944.67,237.69,2379.23,246983.67,99300,9200,63500,37.52,15.39,67.85,33.507,2616.92,72700,61.93,1.06,1,10,30,7,2024
2024-07-30 11:00:00,175576.53,231.14,1989.44,250520.53,99300,9200,63500,7.84,15.39,67.85,33.507,2220.58,72700,70.08,0.89,1,11,30,7,2024
2024-07-30 12:00:00,188219.77,312.22,1638.94,250421.34,99300,9200,63500,1.09,15.39,67.85,33.507,1951.16,72700,75.16,0.78,1,12,30,7,2024
2024-07-30 13:00:00,190827.0,407.27,1357.38,246841.16,99300,9200,63500,-0.04,15.39,67.85,33.507,1764.65,72700,77.31,0.71,1,13,30,7,2024
2024-07-30 14:00:00,183305.6,459.61,1299.53,241161.24,99300,9200,63500,-0.06,15.39,67.85,33.507,1759.14,72700,76.01,0.73,1,14,30,7,2024
2024-07-30 15:00:00,166404.54,483.81,1405.6,240002.01,99300,9200,63500,13.25,15.39,67.85,33.507,1889.41,72700,69.33,0.79,1,15,30,7,2024
2024-07-30 16:00:00,140448.87,488.39,1663.65,235356.06,99300,9200,63500,40.68,15.39,67.85,33.507,2152.04,72700,59.68,0.91,1,16,30,7,2024
2024-07-30 17:00:00,103122.64,505.77,2078.83,233587.9,99300,9200,63500,78.1,15.39,67.85,33.507,2584.6,72700,44.15,1.11,1,17,30,7,2024
2024-07-30 18:00:00,59279.26,546.09,2841.51,233104.14,99300,9200,63500,103.4,15.39,67.85,33.507,3387.6,72700,25.43,1.45,1,18,30,7,2024
2024-07-30 19:00:00,22813.9,595.99,4690.62,229588.68,99300,9200,63500,129.44,15.39,67.85,33.507,5286.61,72700,9.94,2.3,1,19,30,7,2024
2024-07-30 20:00:00,4714.41,637.58,8117.3,220701.39,99300,9200,63500,177.13,15.39,67.85,33.507,8754.88,72700,2.14,3.97,1,20,30,7,2024
2024-07-30 21:00:00,63.11,690.8,10404.38,212409.65,99300,9200,63500,147.67,15.39,67.85,33.507,11095.18,72700,0.03,5.22,1,21,30,7,2024
2024-07-30 22:00:00,0.0,761.23,12172.99,199513.22,99300,9200,63500,114.98,15.39,67.85,33.507,12934.22,72700,0.0,6.48,0,22,30,7,2024
2024-07-30 23:00:00,0.0,865.52,12600.69,185196.17,99300,9200,63500,99.04,15.39,67.85,33.507,13466.21,72700,0.0,7.27,0,23,30,7,2024
2024-07-31 00:00:00,0.0,957.15,13550.55,172341.94,99300,9200,63500,98.85,15.34,68.07,34.011,14507.7,72700,0.0,8.42,0,0,31,7,2024
2024-07-31 01:00:00,0.0,1160.05,11844.23,168152.3,99300,9200,63500,87.29,15.34,68.07,34.011,13004.28,72700,0.0,7.73,0,1,31,7,2024
2024-07-31 02:00:00,0.0,1250.12,10418.54,166408.73,99300,9200,63500,85.19,15.34,68.07,34.011,11668.66,72700,0.0,7.01,0,2,31,7,2024
2024-07-31 03:00:00,0.0,1221.51,8747.36,166961.42,99300,9200,63500,82.9,15.34,68.07,34.011,9968.87,72700,0.0,5.97,0,3,31,7,2024
2024-07-31 04:00:00,0.0,1275.53,7596.69,171482.45,99300,9200,63500,90.6,15.34,68.07,34.011,8872.22,72700,0.0,5.17,0,4,31,7,2024
2024-07-31 05:00:00,122.73,1391.38,6698.14,182286.56,99300,9200,63500,102.39,15.34,68.07,34.011,8089.52,72700,0.07,4.44,1,5,31,7,2024
2024-07-31 06:00:00,7481.14,1478.55,6055.4,206355.83,99300,9200,63500,112.51,15.34,68.07,34.011,7533.95,72700,3.63,3.65,1,6,31,7,2024
2024-07-31 07:00:00,32353.31,1595.48,5512.94,226227.85,99300,9200,63500,110.14,15.34,68.07,34.011,7108.42,72700,14.3,3.14,1,7,31,7,2024
2024-07-31 08:00:00,71701.35,1696.63,3802.83,237672.79,99300,9200,63500,95.26,15.34,68.07,34.011,5499.46,72700,30.17,2.31,1,8,31,7,2024
2024-07-31 09:00:00,113012.35,1769.39,2353.35,241763.3,99300,9200,63500,79.02,15.34,68.07,34.011,4122.74,72700,46.75,1.71,1,9,31,7,2024
2024-07-31 10:00:00,146253.79,1800.14,2036.53,245397.52,99300,9200,63500,55.89,15.34,68.07,34.011,3836.67,72700,59.6,1.56,1,10,31,7,2024
2024-07-31 11:00:00,167306.56,1867.49,2499.63,249174.65,99300,9200,63500,33.46,15.34,68.07,34.011,4367.12,72700,67.14,1.75,1,11,31,7,2024
2024-07-31 12:00:00,178328.79,2025.95,2983.03,247677.87,99300,9200,63500,21.75,15.34,68.07,34.011,5008.98,72700,72.0,2.02,1,12,31,7,2024
2024-07-31 13:00:00,179135.42,2220.68,3733.42,243498.53,99300,9200,63500,11.36,15.34,68.07,34.011,5954.1,72700,73.57,2.45,1,13,31,7,2024
2024-07-31 14:00:00,168538.8,2452.3,5037.85,238127.09,99300,9200,63500,17.53,15.34,68.07,34.011,7490.15,72700,70.78,3.15,1,14,31,7,2024
2024-07-31 15:00:00,149585.37,2856.64,6707.6,235823.47,99300,9200,63500,31.74,15.34,68.07,34.011,9564.24,72700,63.43,4.06,1,15,31,7,2024
2024-07-31 16:00:00,122510.92,3410.54,9017.8,232779.43,99300,9200,63500,46.09,15.34,68.07,34.011,12428.34,72700,52.63,5.34,1,16,31,7,2024
2024-07-31 17:00:00,87705.88,4090.48,11332.81,230980.79,99300,9200,63500,75.85,15.34,68.07,34.011,15423.29,72700,37.97,6.68,1,17,31,7,2024
2024-07-31 18:00:00,50147.87,4646.13,13594.69,228919.57,99300,9200,63500,99.16,15.34,68.07,34.011,18240.82,72700,21.91,7.97,1,18,31,7,2024
2024-07-31 19:00:00,19713.79,4931.74,16627.64,226318.09,99300,9200,63500,115.39,15.34,68.07,34.011,21559.38,72700,8.71,9.53,1,19,31,7,2024
2024-07-31 20:00:00,3810.82,4940.31,20731.59,219099.49,99300,9200,63500,136.15,15.34,68.07,34.011,25671.9,72700,1.74,11.72,1,20,31,7,2024
2024-07-31 21:00:00,72.15,4710.1,23847.34,210314.15,99300,9200,63500,116.19,15.34,68.07,34.011,28557.44,72700,0.03,13.58,1,21,31,7,2024
2024-07-31 22:00:00,0.0,4466.67,26445.94,196781.94,99300,9200,63500,104.51,15.34,68.07,34.011,30912.61,72700,0.0,15.71,0,22,31,7,2024
2024-07-31 23:00:00,0.0,4123.66,25841.82,182163.7,99300,9200,63500,96.49,15.34,68.07,34.011,29965.48,72700,0.0,16.45,0,23,31,7,2024
2024-08-01 00:00:00,0.0,2830.71,18626.05,171146.69,99300,9200,63500,96.45,15.29,69.76,35.09,21456.76,72700,0.0,12.54,0,0,1,8,2024
2024-08-01 01:00:00,0.0,2650.07,17444.32,165476.96,99300,9200,63500,92.4,15.29,69.76,35.09,20094.39,72700,0.0,12.14,0,1,1,8,2024
2024-08-01 02:00:00,0.0,2494.15,16814.09,162646.49,99300,9200,63500,86.85,15.29,69.76,35.09,19308.24,72700,0.0,11.87,0,2,1,8,2024
2024-08-01 03:00:00,0.0,2318.23,15047.27,164341.7,99300,9200,63500,84.11,15.29,69.76,35.09,17365.5,72700,0.0,10.57,0,3,1,8,2024
2024-08-01 04:00:00,0.0,2012.37,13070.41,168863.89,99300,9200,63500,93.08,15.29,69.76,35.09,15082.78,72700,0.0,8.93,0,4,1,8,2024
2024-08-01 05:00:00,85.92,1672.08,11372.45,180048.06,99300,9200,63500,112.71,15.29,69.76,35.09,13044.53,72700,0.05,7.25,1,5,1,8,2024
2024-08-01 06:00:00,6150.79,1412.94,10078.18,203977.7,99300,9200,63500,134.39,15.29,69.76,35.09,11491.12,72700,3.02,5.63,1,6,1,8,2024
2024-08-01 07:00:00,26888.84,1168.04,7554.42,225057.93,99300,9200,63500,109.52,15.29,69.76,35.09,8722.46,72700,11.95,3.88,1,7,1,8,2024
2024-08-01 08:00:00,59488.18,992.79,4304.29,235881.46,99300,9200,63500,105.95,15.29,69.76,35.09,5297.08,72700,25.22,2.25,1,8,1,8,2024
2024-08-01 09:00:00,93846.99,872.65,2858.02,240503.26,99300,9200,63500,90.1,15.29,69.76,35.09,3730.67,72700,39.02,1.55,1,9,1,8,2024
2024-08-01 10:00:00,120398.24,739.75,2784.77,243709.98,99300,9200,63500,76.95,15.29,69.76,35.09,3524.52,72700,49.4,1.45,1,10,1,8,2024
2024-08-01 11:00:00,135549.24,634.35,2877.21,246770.71,99300,9200,63500,67.64,15.29,69.76,35.09,3511.56,72700,54.93,1.42,1,11,1,8,2024
2024-08-01 12:00:00,139521.33,633.22,3438.7,248493.84,99300,9200,63500,64.03,15.29,69.76,35.09,4071.92,72700,56.15,1.64,1,12,1,8,2024
2024-08-01 13:00:00,134160.74,730.35,4310.32,246341.39,99300,9200,63500,60.38,15.29,69.76,35.09,5040.67,72700,54.46,2.05,1,13,1,8,2024
2024-08-01 14:00:00,121013.49,946.52,5726.61,241102.69,99300,9200,63500,62.39,15.29,69.76,35.09,6673.13,72700,50.19,2.77,1,14,1,8,2024
2024-08-01 15:00:00,104400.65,1319.44,7748.65,236857.47,99300,9200,63500,71.22,15.29,69.76,35.09,9068.09,72700,44.08,3.83,1,15,1,8,2024
2024-08-01 16:00:00,82805.26,1921.96,9836.51,232631.61,99300,9200,63500,77.39,15.29,69.76,35.09,11758.47,72700,35.6,5.05,1,16,1,8,2024
2024-08-01 17:00:00,57165.87,2599.84,12056.75,230561.56,99300,9200,63500,95.16,15.29,69.76,35.09,14656.59,72700,24.79,6.36,1,17,1,8,2024
2024-08-01 18:00:00,32710.2,3068.49,15422.28,230109.55,99300,9200,63500,102.83,15.29,69.76,35.09,18490.77,72700,14.22,8.04,1,18,1,8,2024
2024-08-01 19:00:00,13099.24,3325.64,19766.95,227206.87,99300,9200,63500,112.5,15.29,69.76,35.09,23092.59,72700,5.77,10.16,1,19,1,8,2024
2024-08-01 20:00:00,2199.76,3355.45,23695.89,219803.95,99300,9200,63500,138.07,15.29,69.76,35.09,27051.34,72700,1.0,12.31,1,20,1,8,2024
2024-08-01 21:00:00,20.78,3270.74,23995.07,210642.77,99300,9200,63500,124.03,15.29,69.76,35.09,27265.81,72700,0.01,12.94,1,21,1,8,2024
2024-08-01 22:00:00,0.0,2960.27,23828.84,197109.98,99300,9200,63500,112.94,15.29,69.76,35.09,26789.11,72700,0.0,13.59,0,22,1,8,2024
2024-08-01 23:00:00,0.0,2541.52,22529.83,182060.25,99300,9200,63500,105.7,15.29,69.76,35.09,25071.35,72700,0.0,13.77,0,23,1,8,2024
2024-08-02 00:00:00,0.0,2880.83,20373.4,172907.81,99300,9200,63500,93.93,15.24,67.02,35.962,23254.23,72700,0.0,13.45,0,0,2,8,2024
2024-08-02 01:00:00,0.0,2530.25,18568.31,166971.81,99300,9200,63500,89.17,15.24,67.02,35.962,21098.56,72700,0.0,12.64,0,1,2,8,2024
2024-08-02 02:00:00,0.0,2286.29,17847.21,163970.99,99300,9200,63500,88.11,15.24,67.02,35.962,20133.5,72700,0.0,12.28,0,2,2,8,2024
2024-08-02 03:00:00,0.0,2157.78,16974.45,165390.84,99300,9200,63500,82.97,15.24,67.02,35.962,19132.23,72700,0.0,11.57,0,3,2,8,2024
2024-08-02 04:00:00,0.0,2052.37,16628.62,169894.95,99300,9200,63500,86.95,15.24,67.02,35.962,18680.99,72700,0.0,11.0,0,4,2,8,2024
2024-08-02 05:00:00,204.31,1927.32,16513.96,180381.84,99300,9200,63500,96.61,15.24,67.02,35.962,18441.28,72700,0.11,10.22,1,5,2,8,2024
2024-08-02 06:00:00,3009.05,1722.21,16302.61,203241.85,99300,9200,63500,110.75,15.24,67.02,35.962,18024.82,72700,1.48,8.87,1,6,2,8,2024
2024-08-02 07:00:00,15103.94,1398.49,15670.04,223376.01,99300,9200,63500,121.38,15.24,67.02,35.962,17068.53,72700,6.76,7.64,1,7,2,8,2024
2024-08-02 08:00:00,35470.83,1023.75,14475.47,236144.21,99300,9200,63500,113.19,15.24,67.02,35.962,15499.22,72700,15.02,6.56,1,8,2,8,2024
2024-08-02 09:00:00,58640.05,679.05,13215.35,240367.54,99300,9200,63500,104.42,15.24,67.02,35.962,13894.4,72700,24.4,5.78,1,9,2,8,2024
2024-08-02 10:00:00,80975.94,462.21,12631.77,241508.72,99300,9200,63500,91.68,15.24,67.02,35.962,13093.98,72700,33.53,5.42,1,10,2,8,2024
2024-08-02 11:00:00,98718.07,351.34,12036.89,242847.92,99300,9200,63500,77.69,15.24,67.02,35.962,12388.23,72700,40.65,5.1,1,11,2,8,2024
2024-08-02 12:00:00,110320.36,297.89,11535.48,240181.89,99300,9200,63500,73.58,15.24,67.02,35.962,11833.37,72700,45.93,4.93,1,12,2,8,2024
2024-08-02 13:00:00,116655.57,264.54,11363.74,235219.67,99300,9200,63500,61.94,15.24,67.02,35.962,11628.28,72700,49.59,4.94,1,13,2,8,2024
2024-08-02 14:00:00,116555.88,274.89,11403.92,230910.33,99300,9200,63500,53.44,15.24,67.02,35.962,11678.81,72700,50.48,5.06,1,14,2,8,2024
2024-08-02 15:00:00,108612.59,323.74,11126.97,226551.19,99300,9200,63500,50.58,15.24,67.02,35.962,11450.71,72700,47.94,5.05,1,15,2,8,2024
2024-08-02 16:00:00,93124.24,376.07,10673.85,222855.95,99300,9200,63500,65.42,15.24,67.02,35.962,11049.92,72700,41.79,4.96,1,16,2,8,2024
2024-08-02 17:00:00,69796.74,426.54,10085.13,222183.8,99300,9200,63500,77.69,15.24,67.02,35.962,10511.67,72700,31.41,4.73,1,17,2,8,2024
2024-08-02 18:00:00,42571.58,484.2,9231.98,221605.72,99300,9200,63500,102.22,15.24,67.02,35.962,9716.18,72700,19.21,4.38,1,18,2,8,2024
2024-08-02 19:00:00,17142.99,521.86,8234.11,216083.15,99300,9200,63500,128.49,15.24,67.02,35.962,8755.97,72700,7.93,4.05,1,19,2,8,2024
2024-08-02 20:00:00,3129.52,565.6,7789.82,208624.51,99300,9200,63500,146.19,15.24,67.02,35.962,8355.42,72700,1.5,4.01,1,20,2,8,2024
2024-08-02 21:00:00,28.36,600.15,7162.44,199650.31,99300,9200,63500,121.66,15.24,67.02,35.962,7762.59,72700,0.01,3.89,1,21,2,8,2024
2024-08-02 22:00:00,0.0,635.86,6831.9,187972.17,99300,9200,63500,114.42,15.24,67.02,35.962,7467.76,72700,0.0,3.97,0,22,2,8,2024
2024-08-02 23:00:00,0.0,708.67,6413.19,174259.56,99300,9200,63500,99.01,15.24,67.02,35.962,7121.86,72700,0.0,4.09,0,23,2,8,2024
2024-08-03 00:00:00,0.0,1451.73,4917.22,164401.01,99300,9200,63500,102.65,15.19,67.02,35.772,6368.95,72700,0.0,3.87,0,0,3,8,2024
2024-08-03 01:00:00,0.0,1643.64,5029.24,156944.62,99300,9200,63500,99.14,15.19,67.02,35.772,6672.88,72700,0.0,4.25,0,1,3,8,2024
2024-08-03 02:00:00,0.0,1890.41,5587.97,152391.94,99300,9200,63500,93.3,15.19,67.02,35.772,7478.38,72700,0.0,4.91,0,2,3,8,2024
2024-08-03 03:00:00,0.0,2200.82,5792.28,150251.36,99300,9200,63500,89.1,15.19,67.02,35.772,7993.1,72700,0.0,5.32,0,3,3,8,2024
2024-08-03 04:00:00,0.0,2504.08,5791.55,150670.7,99300,9200,63500,86.31,15.19,67.02,35.772,8295.63,72700,0.0,5.51,0,4,3,8,2024
2024-08-03 05:00:00,48.37,2742.45,5707.56,153118.98,99300,9200,63500,94.88,15.19,67.02,35.772,8450.01,72700,0.03,5.52,1,5,3,8,2024
2024-08-03 06:00:00,5118.28,2919.11,5634.5,157244.78,99300,9200,63500,103.74,15.19,67.02,35.772,8553.61,72700,3.25,5.44,1,6,3,8,2024
2024-08-03 07:00:00,24117.73,3091.96,5321.31,168032.55,99300,9200,63500,95.51,15.19,67.02,35.772,8413.27,72700,14.35,5.01,1,7,3,8,2024
2024-08-03 08:00:00,53615.11,3232.14,4656.66,180736.25,99300,9200,63500,84.5,15.19,67.02,35.772,7888.8,72700,29.66,4.36,1,8,3,8,2024
2024-08-03 09:00:00,83366.69,3301.76,3802.85,191786.19,99300,9200,63500,66.06,15.19,67.02,35.772,7104.61,72700,43.47,3.7,1,9,3,8,2024
2024-08-03 10:00:00,108010.89,3311.64,3890.9,198491.99,99300,9200,63500,32.44,15.19,67.02,35.772,7202.54,72700,54.42,3.63,1,10,3,8,2024
2024-08-03 11:00:00,124203.62,3372.88,4845.75,202329.91,99300,9200,63500,20.36,15.19,67.02,35.772,8218.63,72700,61.39,4.06,1,11,3,8,2024
2024-08-03 12:00:00,131228.08,3524.01,6152.42,204851.03,99300,9200,63500,14.66,15.19,67.02,35.772,9676.43,72700,64.06,4.72,1,12,3,8,2024
2024-08-03 13:00:00,132603.59,3740.17,8101.8,201007.38,99300,9200,63500,6.41,15.19,67.02,35.772,11841.97,72700,65.97,5.89,1,13,3,8,2024
2024-08-03 14:00:00,128019.52,4014.59,10401.15,195558.15,99300,9200,63500,4.1,15.19,67.02,35.772,14415.74,72700,65.46,7.37,1,14,3,8,2024
2024-08-03 15:00:00,116929.73,4259.79,12129.13,193695.63,99300,9200,63500,12.38,15.19,67.02,35.772,16388.92,72700,60.37,8.46,1,15,3,8,2024
2024-08-03 16:00:00,96994.38,4476.81,13397.52,191761.89,99300,9200,63500,32.44,15.19,67.02,35.772,17874.33,72700,50.58,9.32,1,16,3,8,2024
2024-08-03 17:00:00,69947.53,4611.96,14362.8,191369.4,99300,9200,63500,73.61,15.19,67.02,35.772,18974.76,72700,36.55,9.92,1,17,3,8,2024
2024-08-03 18:00:00,40761.04,4551.65,15002.56,190418.77,99300,9200,63500,103.55,15.19,67.02,35.772,19554.21,72700,21.41,10.27,1,18,3,8,2024
2024-08-03 19:00:00,15579.88,4343.94,14992.53,186496.37,99300,9200,63500,110.02,15.19,67.02,35.772,19336.47,72700,8.35,10.37,1,19,3,8,2024
2024-08-03 20:00:00,2410.11,3903.85,14435.18,182362.44,99300,9200,63500,124.64,15.19,67.02,35.772,18339.03,72700,1.32,10.06,1,20,3,8,2024
2024-08-03 21:00:00,14.59,3378.54,13937.19,176724.28,99300,9200,63500,136.64,15.19,67.02,35.772,17315.73,72700,0.01,9.8,1,21,3,8,2024
2024-08-03 22:00:00,0.0,3108.64,14957.44,170093.96,99300,9200,63500,119.2,15.19,67.02,35.772,18066.08,72700,0.0,10.62,0,22,3,8,2024
2024-08-03 23:00:00,0.0,3092.46,15950.92,160183.87,99300,9200,63500,101.3,15.19,67.02,35.772,19043.38,72700,0.0,11.89,0,23,3,8,2024
2024-08-04 00:00:00,0.0,2862.18,17962.91,150303.18,99300,9200,63500,110.21,15.13,67.02,35.786,20825.09,72700,0.0,13.86,0,0,4,8,2024
2024-08-04 01:00:00,0.0,3805.3,19894.62,144267.9,99300,9200,63500,101.34,15.13,67.02,35.786,23699.92,72700,0.0,16.43,0,1,4,8,2024
2024-08-04 02:00:00,0.0,5435.57,21942.65,139612.2,99300,9200,63500,96.9,15.13,67.02,35.786,27378.22,72700,0.0,19.61,0,2,4,8,2024
2024-08-04 03:00:00,0.0,7632.28,23265.59,136518.66,99300,9200,63500,92.68,15.13,67.02,35.786,30897.87,72700,0.0,22.63,0,3,4,8,2024
2024-08-04 04:00:00,0.0,9735.04,24630.03,136565.43,99300,9200,63500,90.21,15.13,67.02,35.786,34365.07,72700,0.0,25.16,0,4,4,8,2024
2024-08-04 05:00:00,52.11,11042.4,26770.35,138313.79,99300,9200,63500,83.0,15.13,67.02,35.786,37812.75,72700,0.04,27.34,1,5,4,8,2024
2024-08-04 06:00:00,2669.0,11369.16,29540.11,139385.98,99300,9200,63500,77.7,15.13,67.02,35.786,40909.27,72700,1.91,29.35,1,6,4,8,2024
2024-08-04 07:00:00,15092.96,11228.15,31809.57,148111.36,99300,9200,63500,73.2,15.13,67.02,35.786,43037.72,72700,10.19,29.06,1,7,4,8,2024
2024-08-04 08:00:00,38136.3,10865.67,33987.19,161587.65,99300,9200,63500,63.93,15.13,67.02,35.786,44852.86,72700,23.6,27.76,1,8,4,8,2024
